12
14838
1 1 2 2 0.036 0.025 0 3 4 1 3 0 3
1 1 2 3 0.036 0.025 0 3 4 0 3 0 3
1 1 1 2 0.039 0.04 0 3 1 0 1 0 3
1 1 1 1 0.035 0.027 1 3 4 1 3 0 3
1 1 1 2 0.036 0.025 0 3 4 0 3 0 3
1 1 1 2 0.034 0.023 1 3 2 1 3 0 3
1 1 1 2 0.034 0.025 1 3 2 0 3 0 3
1 1 1 0 0.038 0.032 0 3 1 0 1 0 3
1 1 1 2 0.035 0.022 1 3 13 0 3 0 3
1 1 1 2 0.037 0.044 0 1 16 0 6 0 3
1 1 1 0 0.036 0.026 2 3 4 0 3 0 3
1 1 0 1 0.038 0.023 0 3 3 0 2 0 3
1 1 0 3 0.036 0.028 0 3 4 0 3 0 3
1 1 0 3 0.034 0.029 1 3 18 0 3 2 3
1 1 0 3 0.037 0.021 0 3 7 0 3 1 3
1 1 0 0 0.04 0.044 0 3 15 0 7 0 3
1 1 0 0 0.034 0.023 1 3 2 1 3 0 3
1 1 0 0 0.035 0.026 1 3 2 0 3 0 3
1 0 2 3 0.035 0.027 0 3 4 1 3 0 3
1 0 2 0 0.036 0.025 0 3 4 0 3 0 3
1 0 2 1 0.039 0.041 0 3 1 0 1 0 3
1 0 1 2 0.036 0.021 1 3 7 0 3 0 3
1 0 1 0 0.036 0.025 0 3 4 1 3 0 3
1 0 1 0 0.036 0.025 0 3 4 0 3 0 3
1 0 1 2 0.037 0.021 0 3 7 0 3 0 3
1 0 1 0 0.036 0.025 0 3 4 1 3 0 4
1 0 1 0 0.036 0.025 0 4 4 1 3 0 4
1 0 1 3 0.036 0.025 0 4 4 1 3 0 3
1 0 1 2 0.036 0.025 0 3 4 0 3 0 3
1 0 1 2 0.036 0.025 0 3 4 1 3 0 3
1 0 1 1 0.036 0.025 0 3 4 1 3 0 3
1 0 1 0 0.036 0.025 0 3 4 1 3 0 4
1 0 1 3 0.036 0.025 0 3 4 1 3 0 3
1 0 1 2 0.036 0.025 0 3 4 1 3 0 3
1 0 1 0 0.036 0.025 0 3 4 0 3 0 3
1 0 1 3 0.039 0.04 0 3 1 0 1 0 3
1 0 1 2 0.04 0.024 0 3 6 0 4 1 3
1 0 1 3 0.036 0.025 0 3 4 1 3 0 3
1 0 1 2 0.036 0.025 0 3 4 1 3 0 3
1 0 1 1 0.036 0.025 0 3 4 1 3 0 3
1 0 1 2 0.036 0.025 0 3 4 1 3 0 3
1 0 1 3 0.036 0.025 0 3 4 1 3 0 3
1 0 1 2 0.036 0.025 0 3 4 1 3 0 3
1 0 1 2 0.036 0.025 0 3 4 1 3 0 3
1 0 1 0 0.036 0.025 0 3 4 1 3 0 3
1 0 1 0 0.036 0.025 0 3 4 1 3 0 3
1 0 1 0 0.036 0.025 0 3 4 1 3 0 4
1 0 1 0 0.036 0.025 0 4 4 1 3 1 3
1 0 1 3 0.036 0.025 0 3 4 1 3 1 3
1 0 1 3 0.036 0.025 0 3 4 1 3 1 3
1 0 1 3 0.036 0.025 0 3 4 1 3 0 3
1 0 1 2 0.036 0.025 0 3 4 1 3 0 3
1 0 1 2 0.036 0.025 0 3 4 1 3 0 3
1 0 1 1 0.036 0.025 0 3 4 1 3 0 3
1 0 1 1 0.036 0.025 0 3 4 1 3 0 3
1 0 1 1 0.036 0.025 0 3 4 1 3 0 3
1 0 1 0 0.036 0.025 0 3 4 1 3 0 3
1 0 1 0 0.036 0.025 0 3 4 1 3 0 3
1 0 1 0 0.036 0.025 0 3 4 1 3 0 3
1 0 1 0 0.036 0.025 0 3 4 1 3 0 3
1 0 1 0 0.036 0.025 0 3 4 1 3 0 3
1 0 1 0 0.036 0.025 0 3 4 1 3 0 3
1 0 1 0 0.036 0.025 0 3 4 1 3 0 3
1 0 1 3 0.036 0.025 0 3 4 1 3 0 3
1 0 1 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 4 4 1 3 0 3
1 0 0 2 0.036 0.025 0 3 4 1 3 0 4
1 0 0 2 0.036 0.025 0 4 4 1 3 0 3
1 0 0 1 0.036 0.025 0 3 4 1 3 0 3
1 0 0 1 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 3 4 0 3 1 3
1 0 0 2 0.035 0.022 1 3 13 0 3 1 3
1 0 0 2 0.036 0.025 0 3 4 1 3 1 3
1 0 0 2 0.036 0.025 0 4 4 1 3 1 3
1 0 0 2 0.036 0.025 0 3 4 1 3 0 3
1 0 0 2 0.036 0.025 0 3 4 1 3 0 3
1 0 0 1 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 2 0.036 0.025 0 3 4 1 3 0 3
1 0 0 2 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 2 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.038 0.021 1 3 3 0 2 0 3
1 0 0 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 2 0.036 0.025 0 3 4 1 3 0 3
1 0 0 2 0.036 0.025 0 3 4 1 3 0 3
1 0 0 2 0.036 0.025 0 3 4 1 3 0 3
1 0 0 1 0.036 0.025 0 3 4 0 3 0 3
1 0 0 1 0.035 0.022 1 3 13 0 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 2 0.036 0.025 0 3 4 1 3 0 4
1 0 0 2 0.036 0.025 0 3 4 1 3 0 3
1 0 0 2 0.036 0.025 0 3 4 1 3 0 3
1 0 0 1 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 2 0.036 0.025 0 3 4 1 3 0 3
1 0 0 2 0.036 0.025 0 3 4 1 3 0 3
1 0 0 2 0.036 0.025 0 3 4 1 3 0 3
1 0 0 1 0.036 0.025 0 3 4 1 3 0 3
1 0 0 1 0.036 0.025 0 3 4 1 3 0 4
1 0 0 1 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 4 4 1 3 0 3
1 0 0 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 2 0.036 0.025 0 3 4 1 3 0 3
1 0 0 2 0.036 0.025 0 3 4 1 3 0 3
1 0 0 2 0.036 0.025 0 3 4 1 3 0 3
1 0 0 1 0.036 0.025 0 3 4 1 3 0 3
1 0 0 1 0.036 0.025 0 3 4 1 3 0 3
1 0 0 1 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 3 0.036 0.025 0 3 4 1 3 0 3
1 0 0 2 0.036 0.025 0 3 4 1 3 0 3
1 0 0 2 0.036 0.025 0 3 4 1 3 0 3
1 0 0 2 0.036 0.025 0 3 4 1 3 0 3
1 0 0 2 0.036 0.025 0 3 4 1 3 0 3
1 0 0 1 0.036 0.025 0 3 4 1 3 1 3
1 0 0 1 0.036 0.025 0 3 4 1 3 0 3
1 0 0 1 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 1 3 0 3
1 0 0 1 0.036 0.025 0 3 4 1 3 0 3
1 0 0 1 0.036 0.025 0 3 4 1 3 0 3
1 0 0 0 0.036 0.025 0 3 4 0 3 0 3
1 0 2 1 0.035 0.021 0 3 13 0 3 0 3
1 0 2 0 0.037 0.02 1 3 5 0 3 0 3
1 0 2 2 0.038 0.024 0 3 6 0 4 0 3
1 0 2 0 0.035 0.022 1 3 13 0 3 0 3
1 0 2 1 0.041 0.019 0 3 11 0 5 0 3
1 0 2 2 0.039 0.026 0 3 1 0 1 0 4
1 0 0 0 0.036 0.035 0 2 1 1 1 0 3
1 0 0 3 0.039 0.041 0 3 1 0 1 0 3
1 0 0 2 0.037 0.021 0 3 7 1 3 0 3
1 0 0 0 0.037 0.021 0 3 7 0 3 0 3
1 0 0 0 0.036 0.026 3 3 4 1 3 0 3
1 0 0 3 0.036 0.028 0 3 4 0 3 0 3
1 0 0 1 0.036 0.031 0 3 1 0 1 0 3
1 0 0 0 0.034 0.023 1 3 2 0 3 0 3
0.981818 0 2 3 0.036 0.03 0 3 1 0 1 0 3
0.981818 0 2 0 0.035 0.026 1 3 2 0 3 0 3
0.981818 0 2 3 0.035 0.027 1 3 4 0 3 0 3
0.981818 0 2 2 0.034 0.032 0 3 10 0 3 0 3
0.981818 0 2 0 0.04 0.023 0 3 3 0 2 0 3
0.981818 0 2 2 0.034 0.026 0 3 2 1 3 0 4
0.981818 0 2 0 0.034 0.024 1 4 2 0 3 0 3
0.981818 0 2 2 0.038 0.021 0 3 3 0 2 0 4
0.981818 0 1 3 0.036 0.026 2 4 4 0 3 0 3
0.981818 0 1 0 0.04 0.024 0 3 6 1 4 0 3
0.981818 0 1 1 0.035 0.043 0 3 17 0 6 0 3
0.981818 0 1 0 0.04 0.026 0 3 1 0 1 0 3
0.981818 0 1 3 0.042 0.02 0 3 12 0 5 0 3
0.981818 0 1 0 0.034 0.026 1 1 2 1 3 0 3
0.981818 0 0 3 0.036 0.022 0 2 7 0 3 0 3
0.981818 0 0 2 0.034 0.033 1 3 10 1 3 0 3
0.981818 0 0 0 0.035 0.031 1 3 10 1 3 0 3
0.981818 0 0 3 0.034 0.033 0 3 10 1 3 0 3
0.981818 3 2 2 0.035 0.031 1 3 10 0 3 0 3
0.981818 3 2 3 0.038 0.042 0 3 1 1 1 0 3
0.981818 3 2 2 0.038 0.037 0 3 1 1 1 0 3
0.981818 3 2 3 0.04 0.042 0 3 1 0 1 0 3
0.981818 3 2 0 0.036 0.026 2 3 4 0 3 0 3
0.981818 3 1 0 0.04 0.04 0 3 1 1 1 0 3
0.981818 3 1 0 0.037 0.037 0 3 1 0 1 0 3
0.981818 3 1 3 0.04 0.023 0 3 3 0 2 0 3
0.981818 3 1 0 0.04 0.034 0 3 1 0 1 0 3
0.981818 3 0 2 0.034 0.022 1 3 13 0 3 2 3
0.981818 3 0 2 0.042 0.044 0 3 19 0 5 0 3
0.981818 3 0 1 0.038 0.039 0 3 1 0 1 0 3
0.981818 3 0 3 0.038 0.021 2 3 3 1 2 0 3
0.981818 3 0 2 0.04 0.023 0 3 3 1 2 0 3
0.981818 3 0 1 0.035 0.029 1 2 18 0 3 0 3
0.981818 3 2 3 0.04 0.023 0 3 3 0 2 0 3
0.981818 3 2 2 0.037 0.035 0 3 1 1 1 0 3
0.981818 3 1 0 0.037 0.037 0 3 1 0 1 0 3
0.981818 3 1 0 0.034 0.026 0 3 2 0 3 0 3
0.981818 3 1 3 0.038 0.02 1 3 3 0 2 0 3
0.981818 3 1 0 0.039 0.037 0 3 1 1 1 0 3
0.981818 3 1 0 0.038 0.038 0 3 1 0 1 0 4
0.981818 3 1 2 0.035 0.028 1 5 18 0 3 0 3
0.981818 3 1 0 0.038 0.037 0 3 1 1 1 0 3
0.981818 3 1 3 0.038 0.039 0 3 1 1 1 0 3
0.981818 3 1 3 0.038 0.03 0 3 1 0 1 0 3
0.981818 3 1 2 0.038 0.022 0 3 3 0 2 0 3
0.981818 3 1 0 0.042 0.031 0 3 20 0 5 4 3
0.981818 3 0 3 0.039 0.021 0 3 3 0 2 0 3
0.981818 3 0 0 0.034 0.024 0 3 2 0 3 2 3
0.981818 3 0 0 0.038 0.023 0 3 3 0 2 0 3
0.981818 3 0 1 0.039 0.025 0 3 6 0 4 0 3
0.981818 3 0 0 0.037 0.033 0 3 1 0 1 0 3
0.981818 3 0 0 0.038 0.026 0 3 6 0 4 0 3
0.981818 3 0 0 0.039 0.02 1 3 8 0 2 0 3
0.981818 3 2 1 0.037 0.021 0 3 7 0 3 0 3
0.981818 3 2 3 0.035 0.022 1 3 13 0 3 0 3
0.981818 3 2 0 0.038 0.042 0 3 1 0 1 0 3
0.981818 3 2 2 0.037 0.021 0 3 7 0 3 0 3
0.981818 3 2 0 0.04 0.024 0 3 6 1 4 0 3
0.981818 3 2 0 0.04 0.024 0 3 6 0 4 0 3
0.981818 3 1 3 0.034 0.024 1 3 2 0 3 0 3
0.981818 3 1 3 0.038 0.038 0 3 1 1 1 0 3
0.981818 3 1 3 0.038 0.038 0 3 1 0 1 0 3
0.981818 3 1 0 0.037 0.022 0 3 7 0 3 0 3
0.981818 3 1 3 0.039 0.027 0 3 1 1 1 0 3
0.981818 3 0 0 0.037 0.037 0 3 1 0 1 0 4
0.981818 3 0 3 0.036 0.026 2 4 4 0 3 0 3
0.981818 3 0 3 0.034 0.032 0 3 10 0 3 0 3
0.981818 3 0 0 0.038 0.02 1 3 3 0 2 0 3
0.981818 2 2 2 0.034 0.024 1 3 2 0 3 0 4
0.981818 2 2 2 0.038 0.023 0 4 3 0 2 0 3
0.981818 2 2 2 0.04 0.024 0 3 6 1 4 0 3
0.981818 2 1 2 0.039 0.041 0 2 1 0 1 0 3
0.981818 2 1 2 0.037 0.02 1 3 5 0 3 1 3
0.981818 2 1 0 0.035 0.037 0 3 14 0 6 0 3
0.981818 2 1 3 0.034 0.024 1 3 2 0 3 0 3
0.981818 2 1 3 0.035 0.037 0 3 14 1 6 1 3
0.981818 2 1 2 0.035 0.037 0 3 14 0 6 2 4
0.981818 2 1 1 0.04 0.024 0 4 6 1 4 4 3
0.981818 2 0 1 0.035 0.022 1 3 13 0 3 0 3
0.981818 2 0 2 0.034 0.025 0 3 2 1 3 0 3
0.981818 2 0 0 0.034 0.024 0 3 2 1 3 0 3
0.981818 2 0 3 0.037 0.036 0 3 1 1 1 0 3
0.981818 2 0 3 0.038 0.038 0 3 1 0 1 1 3
0.981818 2 2 2 0.035 0.025 0 3 2 0 3 1 3
0.981818 2 2 3 0.041 0.019 0 3 11 0 5 0 3
0.981818 2 2 1 0.039 0.026 0 3 1 0 1 0 3
0.981818 2 2 0 0.034 0.023 0 3 2 0 3 0 4
0.981818 2 2 3 0.037 0.035 0 4 1 0 1 0 3
0.981818 2 1 2 0.034 0.023 0 3 2 1 3 0 3
0.981818 2 1 0 0.035 0.023 1 3 2 0 3 0 3
0.981818 2 1 2 0.036 0.023 1 2 7 0 3 0 3
0.981818 2 1 2 0.038 0.043 0 3 1 0 1 0 3
0.981818 2 1 2 0.038 0.021 0 3 3 0 2 0 3
0.981818 2 1 0 0.035 0.022 1 3 13 0 3 0 3
0.981818 2 1 0 0.039 0.02 0 3 8 0 2 0 3
0.981818 2 1 3 0.038 0.03 0 3 1 1 1 0 3
0.981818 2 0 0 0.038 0.038 0 3 1 1 1 0 3
0.981818 2 0 3 0.038 0.038 0 3 1 0 1 0 3
0.981818 2 0 0 0.036 0.028 2 3 4 0 3 0 3
0.981818 2 0 1 0.037 0.021 0 3 7 0 3 0 3
0.981818 2 0 1 0.04 0.02 0 3 8 0 2 0 3
0.981818 2 0 2 0.037 0.021 0 3 7 0 3 0 3
0.981818 2 0 2 0.034 0.025 0 3 2 1 3 0 3
0.981818 2 0 2 0.034 0.024 0 3 2 1 3 0 3
0.981818 2 0 2 0.034 0.024 0 3 2 0 3 0 3
0.981818 2 2 2 0.036 0.034 0 3 1 0 1 0 3
0.981818 2 2 2 0.04 0.025 0 3 6 0 4 0 3
0.981818 2 2 3 0.039 0.027 0 3 1 0 1 0 3
0.981818 2 2 1 0.042 0.043 0 3 19 0 5 0 3
0.981818 2 2 0 0.034 0.023 1 3 2 0 3 0 3
0.981818 2 1 0 0.037 0.02 1 1 5 0 3 0 3
0.981818 2 1 2 0.038 0.037 0 3 1 0 1 0 3
0.981818 2 1 2 0.042 0.043 0 3 19 1 5 0 3
0.981818 2 1 2 0.038 0.021 0 3 3 0 2 0 3
0.981818 2 1 2 0.035 0.027 1 3 4 0 3 0 3
0.981818 2 1 2 0.038 0.021 0 3 3 0 2 0 3
0.981818 2 1 2 0.039 0.023 0 3 6 0 4 0 3
0.981818 2 1 0 0.034 0.025 0 3 2 0 3 0 3
0.981818 2 0 3 0.037 0.036 0 3 1 0 1 0 3
0.981818 2 0 0 0.034 0.025 1 3 2 1 3 0 3
0.981818 2 0 2 0.034 0.025 1 3 2 0 3 0 3
0.981818 2 0 0 0.038 0.038 0 3 1 1 1 0 3
0.981818 2 0 0 0.036 0.035 0 3 1 0 1 0 3
0.981818 2 0 3 0.042 0.043 0 3 19 0 5 1 3
0.981818 2 0 0 0.037 0.024 0 3 7 0 3 0 3
0.981818 2 0 3 0.043 0.044 0 3 19 0 5 0 3
0.981818 1 2 2 0.036 0.027 3 2 4 0 3 0 3
0.981818 1 2 1 0.036 0.021 1 3 7 0 3 0 3
0.981818 1 2 3 0.035 0.025 1 3 2 0 3 0 3
0.981818 1 2 1 0.04 0.035 0 3 1 0 1 0 3
0.981818 1 1 1 0.034 0.026 1 3 2 0 3 0 3
0.981818 1 1 0 0.039 0.026 0 3 1 0 1 0 3
0.981818 1 1 2 0.034 0.023 1 3 2 0 3 0 3
0.981818 1 1 1 0.037 0.021 0 3 7 0 3 0 3
0.981818 1 0 1 0.038 0.02 1 3 3 1 2 0 3
0.981818 1 0 0 0.038 0.02 1 3 3 0 2 0 3
0.981818 1 0 3 0.034 0.028 1 3 18 0 3 0 3
0.981818 1 2 0 0.044 0.022 0 3 21 0 5 0 3
0.981818 1 2 3 0.034 0.023 1 3 2 0 3 0 3
0.981818 1 2 3 0.036 0.029 0 3 1 1 1 0 3
0.981818 1 2 3 0.039 0.04 0 3 1 0 1 0 3
0.981818 1 2 2 0.036 0.022 0 3 7 0 3 0 3
0.981818 1 2 2 0.035 0.028 1 3 18 0 3 0 3
0.981818 1 2 1 0.04 0.036 0 3 1 0 1 0 3
0.981818 1 1 0 0.037 0.026 0 3 4 0 3 1 3
0.981818 1 1 2 0.04 0.036 0 3 1 1 1 0 3
0.981818 1 1 2 0.04 0.036 0 3 1 1 1 0 3
0.981818 1 1 2 0.04 0.035 0 3 1 1 1 0 4
0.981818 1 1 3 0.04 0.035 0 4 1 1 1 0 3
0.981818 1 1 3 0.039 0.035 0 3 1 1 1 0 3
0.981818 1 1 2 0.037 0.028 0 3 1 1 1 0 3
0.981818 1 1 3 0.038 0.038 0 3 1 0 1 1 3
0.981818 1 1 0 0.034 0.026 0 3 2 0 3 0 3
0.981818 1 1 3 0.038 0.023 0 3 3 1 2 0 3
0.981818 1 1 2 0.038 0.023 0 3 3 1 2 0 3
0.981818 1 1 3 0.038 0.023 0 3 3 0 2 0 3
0.981818 1 1 0 0.038 0.038 0 3 1 0 1 0 3
0.981818 1 0 0 0.038 0.038 0 2 1 0 1 0 3
0.981818 1 0 3 0.038 0.021 0 3 3 0 2 0 3
0.981818 1 0 2 0.035 0.025 2 3 2 0 3 0 3
0.981818 1 0 0 0.042 0.018 0 3 12 0 5 0 3
0.981818 1 0 0 0.038 0.037 0 3 1 0 1 0 3
0.981818 1 0 2 0.042 0.018 0 3 12 0 5 0 3
0.981818 1 0 1 0.036 0.027 0 3 4 0 3 0 3
0.981818 1 2 0 0.034 0.026 0 3 2 0 3 0 3
0.981818 1 2 1 0.042 0.043 0 3 19 0 5 0 3
0.981818 1 2 3 0.038 0.039 0 3 1 0 1 0 3
0.981818 1 2 0 0.037 0.021 0 3 7 1 3 0 4
