12
850
0 0 2 0 0.03656 0.0255 1 2 10 1 3 0 1
0 0 0 2 0.03838 0.02259 0 3 25 0 3 0 2
0 0 0 2 0.0396 0.0253 0 2 2 0 3 0 1
0 3 1 2 0.03907 0.0218 0 3 2 0 3 0 2
0 3 0 3 0.04395 0.0387 0 3 7 0 3 0 1
0 3 0 2 0.0356 0.02305 0 2 5 0 3 0 1
0 3 0 0 0.0392 0.0235 0 1 3 0 2 0 1
0 3 2 0 0.03883 0.021 1 1 19 0 5 0 1
0 3 2 0 0.03896 0.0213 0 2 6 0 4 0 1
0 3 2 3 0.03728 0.02311 1 1 1 0 1 0 1
0 3 1 3 0.038 0.024 1 1 1 0 1 0 2
0 3 1 0 0.04061 0.03579 0 3 5 0 3 0 1
0 3 0 2 0.0377 0.0204 0 2 3 1 2 0 1
0 3 2 0 0.037 0.0233 0 1 3 0 2 0 2
0 3 2 0 0.0369 0.0219 0 2 2 0 3 0 2
0 3 2 2 0.0356 0.0216 0 2 1 1 1 0 2
0 3 2 0 0.0388 0.03 0 3 1 1 1 0 2
0 3 0 3 0.0381 0.0221 2 1 2 0 3 0 1
0 3 0 1 0.0379 0.0204 0 2 5 0 3 0 1
0 2 2 0 0.03794 0.02021 1 3 11 0 5 0 2
0 2 2 1 0.03841 0.0217 0 3 3 0 2 0 2
0 2 2 2 0.03832 0.03945 0 3 6 0 4 0 1
0 2 1 3 0.0386 0.0204 0 2 1 0 1 0 1
0 2 0 2 0.03894 0.02166 0 3 7 0 3 0 1
0 2 0 2 0.03779 0.0218 0 3 6 0 4 1 1
0 2 0 0 0.03904 0.0218 1 3 2 0 3 0 1
0 2 0 2 0.0388 0.0237 0 2 3 1 2 0 1
0 2 1 3 0.0393 0.021 0 2 6 0 4 0 1
0 2 0 3 0.03664 0.02191 0 2 7 0 3 0 1
0 2 0 2 0.03581 0.02446 0 2 3 1 2 0 1
0 2 0 3 0.03861 0.0203 0 2 3 1 2 0 1
0 2 0 3 0.03866 0.0202 0 2 3 1 2 0 2
0 2 0 3 0.03882 0.02037 0 3 3 1 2 0 1
0 2 2 0 0.0377 0.0204 1 2 2 0 3 0 2
0 2 1 0 0.0374 0.0268 1 2 3 0 2 0 2
0 1 2 3 0.03923 0.0296 0 3 6 0 4 0 1
0 1 1 3 0.0411 0.043 1 3 19 0 5 0 1
0 1 1 0 0.03821 0.02255 0 3 3 0 2 0 1
